timestamp (seconds since 01/01/1970), system, entity , value (m/s)
1756381153.241993, lauv-fridtjof, 71, 1481.319946
1756381153.300270, lauv-fridtjof, 71, 1481.310059
1756381153.350270, lauv-fridtjof, 71, 1481.260010
1756381153.401140, lauv-fridtjof, 61, 1495.887573
1756381153.408677, lauv-fridtjof, 71, 1481.239990
1756381153.466952, lauv-fridtjof, 71, 1481.319946
1756381153.525333, lauv-fridtjof, 71, 1481.390015
1756381153.575392, lauv-fridtjof, 71, 1481.500000
1756381153.633722, lauv-fridtjof, 71, 1481.560059
1756381153.655136, lauv-fridtjof, 61, 1495.903687
1756381153.692079, lauv-fridtjof, 71, 1481.670044
1756381153.750385, lauv-fridtjof, 71, 1481.719971
1756381153.800264, lauv-fridtjof, 71, 1481.780029
1756381153.858596, lauv-fridtjof, 71, 1481.790039
1756381153.908457, lauv-fridtjof, 61, 1495.922119
1756381153.917928, lauv-fridtjof, 71, 1481.819946
1756381153.975411, lauv-fridtjof, 71, 1481.829956
1756381154.025366, lauv-fridtjof, 71, 1481.890015
1756381154.083589, lauv-fridtjof, 71, 1481.910034
1756381154.142026, lauv-fridtjof, 71, 1481.949951
1756381154.159976, lauv-fridtjof, 61, 1495.930420
1756381154.200276, lauv-fridtjof, 71, 1481.969971
1756381154.250289, lauv-fridtjof, 71, 1481.979980
1756381154.308625, lauv-fridtjof, 71, 1481.989990
1756381154.368443, lauv-fridtjof, 71, 1482.040039
1756381154.413951, lauv-fridtjof, 61, 1495.941528
1756381154.425416, lauv-fridtjof, 71, 1481.969971
1756381154.475366, lauv-fridtjof, 71, 1481.819946
1756381154.533696, lauv-fridtjof, 71, 1481.760010
1756381154.592098, lauv-fridtjof, 71, 1481.500000
1756381154.650445, lauv-fridtjof, 71, 1481.410034
1756381154.667237, lauv-fridtjof, 61, 1495.953613
1756381154.700307, lauv-fridtjof, 71, 1481.380005
1756381154.758678, lauv-fridtjof, 71, 1481.380005
1756381154.816999, lauv-fridtjof, 71, 1481.369995
1756381154.875488, lauv-fridtjof, 71, 1481.369995
1756381154.920325, lauv-fridtjof, 61, 1495.955933
1756381154.925356, lauv-fridtjof, 71, 1481.359985
1756381154.983626, lauv-fridtjof, 71, 1481.339966
1756381155.041948, lauv-fridtjof, 71, 1481.329956
1756381155.100287, lauv-fridtjof, 71, 1481.329956
1756381155.150305, lauv-fridtjof, 71, 1481.319946
1756381155.176159, lauv-fridtjof, 61, 1495.948975
1756381155.208617, lauv-fridtjof, 71, 1481.319946
1756381155.266955, lauv-fridtjof, 71, 1481.329956
1756381155.325400, lauv-fridtjof, 71, 1481.319946
1756381155.375371, lauv-fridtjof, 71, 1481.300049
1756381155.428334, lauv-fridtjof, 61, 1495.962158
1756381155.433719, lauv-fridtjof, 71, 1481.280029
1756381155.492096, lauv-fridtjof, 71, 1481.319946
1756381155.550272, lauv-fridtjof, 71, 1481.430054
1756381155.600739, lauv-fridtjof, 71, 1481.500000
1756381155.658604, lauv-fridtjof, 71, 1481.560059
1756381155.682505, lauv-fridtjof, 61, 1495.940674
1756381155.717029, lauv-fridtjof, 71, 1481.770020
1756381155.775376, lauv-fridtjof, 71, 1481.819946
1756381155.825381, lauv-fridtjof, 71, 1481.900024
1756381155.883618, lauv-fridtjof, 71, 1481.910034
1756381155.933363, lauv-fridtjof, 61, 1495.957520
1756381155.941981, lauv-fridtjof, 71, 1481.930054
1756381156.000344, lauv-fridtjof, 71, 1481.939941
1756381156.050251, lauv-fridtjof, 71, 1481.969971
1756381156.108640, lauv-fridtjof, 71, 1481.969971
1756381156.166954, lauv-fridtjof, 71, 1482.000000
1756381156.189380, lauv-fridtjof, 61, 1495.943726
1756381156.225342, lauv-fridtjof, 71, 1482.020020
1756381156.275397, lauv-fridtjof, 71, 1482.000000
1756381156.333750, lauv-fridtjof, 71, 1482.000000
1756381156.398495, lauv-fridtjof, 71, 1481.969971
1756381156.441864, lauv-fridtjof, 61, 1495.942017
1756381156.450373, lauv-fridtjof, 71, 1481.839966
1756381156.500301, lauv-fridtjof, 71, 1481.660034
1756381156.558892, lauv-fridtjof, 71, 1481.609985
1756381156.616974, lauv-fridtjof, 71, 1481.369995
1756381156.675436, lauv-fridtjof, 71, 1481.339966
1756381156.695877, lauv-fridtjof, 61, 1495.935791
1756381156.725607, lauv-fridtjof, 71, 1481.339966
1756381156.783638, lauv-fridtjof, 71, 1481.329956
1756381156.842026, lauv-fridtjof, 71, 1481.319946
1756381156.900518, lauv-fridtjof, 71, 1481.310059
1756381156.948436, lauv-fridtjof, 61, 1495.943726
1756381156.952096, lauv-fridtjof, 71, 1481.310059
1756381157.008667, lauv-fridtjof, 71, 1481.310059
1756381157.067015, lauv-fridtjof, 71, 1481.310059
1756381157.125341, lauv-fridtjof, 71, 1481.310059
1756381157.175383, lauv-fridtjof, 71, 1481.319946
1756381157.201529, lauv-fridtjof, 61, 1495.941528
1756381157.233724, lauv-fridtjof, 71, 1481.319946
1756381157.292044, lauv-fridtjof, 71, 1481.410034
1756381157.350298, lauv-fridtjof, 71, 1481.510010
1756381157.403015, lauv-fridtjof, 71, 1481.660034
1756381157.455423, lauv-fridtjof, 61, 1495.934692
1756381157.458624, lauv-fridtjof, 71, 1481.750000
1756381157.517526, lauv-fridtjof, 71, 1481.800049
1756381157.576151, lauv-fridtjof, 71, 1481.780029
1756381157.625579, lauv-fridtjof, 71, 1481.790039
1756381157.683619, lauv-fridtjof, 71, 1481.790039
1756381157.712596, lauv-fridtjof, 61, 1495.931763
1756381157.741947, lauv-fridtjof, 71, 1481.829956
1756381157.800287, lauv-fridtjof, 71, 1481.839966
1756381157.850300, lauv-fridtjof, 71, 1481.849976
1756381157.908660, lauv-fridtjof, 71, 1481.859985
1756381157.963006, lauv-fridtjof, 61, 1495.929688
1756381157.966979, lauv-fridtjof, 71, 1481.869995
1756381158.025446, lauv-fridtjof, 71, 1481.890015
1756381158.075426, lauv-fridtjof, 71, 1481.949951
1756381158.133677, lauv-fridtjof, 71, 1481.969971
1756381158.192045, lauv-fridtjof, 71, 1482.010010
1756381158.220296, lauv-fridtjof, 61, 1495.914185
1756381158.250289, lauv-fridtjof, 71, 1482.010010
1756381158.300303, lauv-fridtjof, 71, 1482.020020
1756381158.358618, lauv-fridtjof, 71, 1482.030029
1756381158.417041, lauv-fridtjof, 71, 1482.030029
1756381158.470578, lauv-fridtjof, 61, 1495.903320
1756381158.475478, lauv-fridtjof, 71, 1482.040039
1756381158.525422, lauv-fridtjof, 71, 1482.060059
1756381158.583660, lauv-fridtjof, 71, 1482.069946
1756381158.641985, lauv-fridtjof, 71, 1481.949951
1756381158.700285, lauv-fridtjof, 71, 1481.869995
1756381158.724150, lauv-fridtjof, 61, 1495.900146
1756381158.750307, lauv-fridtjof, 71, 1481.670044
1756381158.808630, lauv-fridtjof, 71, 1481.540039
1756381158.866955, lauv-fridtjof, 71, 1481.369995
1756381158.925443, lauv-fridtjof, 71, 1481.369995
1756381158.973497, lauv-fridtjof, 61, 1495.906128
1756381158.977280, lauv-fridtjof, 71, 1481.359985
1756381159.033945, lauv-fridtjof, 71, 1481.339966
1756381159.092032, lauv-fridtjof, 71, 1481.310059
1756381159.150355, lauv-fridtjof, 71, 1481.290039
1756381159.200294, lauv-fridtjof, 71, 1481.260010
1756381159.229051, lauv-fridtjof, 61, 1495.894043
1756381159.258664, lauv-fridtjof, 71, 1481.270020
1756381159.317008, lauv-fridtjof, 71, 1481.310059
1756381159.375422, lauv-fridtjof, 71, 1481.310059
1756381159.425416, lauv-fridtjof, 71, 1481.300049
1756381159.483678, lauv-fridtjof, 71, 1481.300049
1756381159.486421, lauv-fridtjof, 61, 1495.887085
1756381159.541940, lauv-fridtjof, 71, 1481.260010
1756381159.600281, lauv-fridtjof, 71, 1481.239990
1756381159.650339, lauv-fridtjof, 71, 1481.270020
1756381159.709700, lauv-fridtjof, 71, 1481.380005
1756381159.737111, lauv-fridtjof, 61, 1495.897949
1756381159.766956, lauv-fridtjof, 71, 1481.510010
1756381159.825418, lauv-fridtjof, 71, 1481.589966
1756381159.875379, lauv-fridtjof, 71, 1481.859985
1756381159.933759, lauv-fridtjof, 71, 1481.869995
1756381159.992090, lauv-fridtjof, 71, 1481.780029
1756381159.993396, lauv-fridtjof, 61, 1495.883423
1756381160.051077, lauv-fridtjof, 71, 1481.709961
1756381160.100395, lauv-fridtjof, 71, 1481.540039
1756381160.158626, lauv-fridtjof, 71, 1481.500000
1756381160.217021, lauv-fridtjof, 71, 1481.459961
1756381160.244691, lauv-fridtjof, 61, 1495.884766
1756381160.275413, lauv-fridtjof, 71, 1481.449951
1756381160.326511, lauv-fridtjof, 71, 1481.390015
1756381160.383635, lauv-fridtjof, 71, 1481.380005
1756381160.442017, lauv-fridtjof, 71, 1481.319946
1756381160.497288, lauv-fridtjof, 61, 1495.873047
1756381160.500301, lauv-fridtjof, 71, 1481.280029
1756381160.550322, lauv-fridtjof, 71, 1481.260010
1756381160.608641, lauv-fridtjof, 71, 1481.250000
1756381160.667111, lauv-fridtjof, 71, 1481.250000
1756381160.725393, lauv-fridtjof, 71, 1481.239990
1756381160.751141, lauv-fridtjof, 61, 1495.883911
1756381160.775454, lauv-fridtjof, 71, 1481.219971
1756381160.836005, lauv-fridtjof, 71, 1481.229980
1756381160.892351, lauv-fridtjof, 71, 1481.229980
1756381160.950381, lauv-fridtjof, 71, 1481.239990
1756381161.000361, lauv-fridtjof, 71, 1481.239990
1756381161.003052, lauv-fridtjof, 61, 1495.865479
1756381161.058697, lauv-fridtjof, 71, 1481.239990
1756381161.117029, lauv-fridtjof, 71, 1481.239990
1756381161.175803, lauv-fridtjof, 71, 1481.239990
1756381161.225369, lauv-fridtjof, 71, 1481.219971
1756381161.258476, lauv-fridtjof, 61, 1495.863281
1756381161.283649, lauv-fridtjof, 71, 1481.219971
1756381161.344113, lauv-fridtjof, 71, 1481.229980
1756381161.400299, lauv-fridtjof, 71, 1481.239990
1756381161.450336, lauv-fridtjof, 71, 1481.209961
1756381161.508631, lauv-fridtjof, 71, 1481.219971
1756381161.514343, lauv-fridtjof, 61, 1495.881714
1756381161.566982, lauv-fridtjof, 71, 1481.229980
1756381161.625411, lauv-fridtjof, 71, 1481.229980
1756381161.675435, lauv-fridtjof, 71, 1481.199951
1756381161.733714, lauv-fridtjof, 71, 1481.199951
1756381161.765543, lauv-fridtjof, 61, 1495.881714
1756381161.792063, lauv-fridtjof, 71, 1481.239990
1756381161.850298, lauv-fridtjof, 71, 1481.339966
1756381161.900322, lauv-fridtjof, 71, 1481.449951
1756381161.958656, lauv-fridtjof, 71, 1481.449951
1756381162.016316, lauv-fridtjof, 61, 1495.869507
1756381162.018829, lauv-fridtjof, 71, 1481.520020
1756381162.076436, lauv-fridtjof, 71, 1481.459961
1756381162.125415, lauv-fridtjof, 71, 1481.199951
1756381162.183663, lauv-fridtjof, 71, 1481.170044
1756381162.242064, lauv-fridtjof, 71, 1481.160034
1756381162.272176, lauv-fridtjof, 61, 1495.870239
1756381162.300312, lauv-fridtjof, 71, 1481.170044
1756381162.350287, lauv-fridtjof, 71, 1481.170044
1756381162.408662, lauv-fridtjof, 71, 1481.170044
1756381162.466994, lauv-fridtjof, 71, 1481.189941
1756381162.526161, lauv-fridtjof, 61, 1495.879272
1756381162.525416, lauv-fridtjof, 71, 1481.199951
1756381162.575393, lauv-fridtjof, 71, 1481.209961
1756381162.634028, lauv-fridtjof, 71, 1481.209961
1756381162.692063, lauv-fridtjof, 71, 1481.209961
1756381162.750300, lauv-fridtjof, 71, 1481.229980
1756381162.778962, lauv-fridtjof, 61, 1495.873291
1756381162.800298, lauv-fridtjof, 71, 1481.229980
1756381162.858762, lauv-fridtjof, 71, 1481.229980
1756381162.917100, lauv-fridtjof, 71, 1481.219971
1756381162.975410, lauv-fridtjof, 71, 1481.209961
1756381163.025426, lauv-fridtjof, 71, 1481.219971
1756381163.033363, lauv-fridtjof, 61, 1495.877563
1756381163.083610, lauv-fridtjof, 71, 1481.229980
1756381163.142015, lauv-fridtjof, 71, 1481.209961
1756381163.200302, lauv-fridtjof, 71, 1481.209961
1756381163.250317, lauv-fridtjof, 71, 1481.209961
1756381163.286384, lauv-fridtjof, 61, 1495.881592
1756381163.308638, lauv-fridtjof, 71, 1481.209961
1756381163.368762, lauv-fridtjof, 71, 1481.199951
1756381163.425356, lauv-fridtjof, 71, 1481.189941
1756381163.475427, lauv-fridtjof, 71, 1481.199951
1756381163.533729, lauv-fridtjof, 71, 1481.209961
1756381163.537568, lauv-fridtjof, 61, 1495.886353
1756381163.592016, lauv-fridtjof, 71, 1481.260010
1756381163.650292, lauv-fridtjof, 71, 1481.359985
1756381163.700294, lauv-fridtjof, 71, 1481.479980
1756381163.758748, lauv-fridtjof, 71, 1481.579956
1756381163.794823, lauv-fridtjof, 61, 1495.885864
1756381163.817010, lauv-fridtjof, 71, 1481.650024
1756381163.875537, lauv-fridtjof, 71, 1481.599976
1756381163.925355, lauv-fridtjof, 71, 1481.750000
1756381163.983668, lauv-fridtjof, 71, 1481.839966
1756381164.042014, lauv-fridtjof, 71, 1481.989990
1756381164.049078, lauv-fridtjof, 61, 1495.887817
1756381164.100466, lauv-fridtjof, 71, 1481.989990
1756381164.150351, lauv-fridtjof, 71, 1482.020020
1756381164.208707, lauv-fridtjof, 71, 1482.040039
1756381164.266995, lauv-fridtjof, 71, 1482.060059
1756381164.300384, lauv-fridtjof, 61, 1495.871948
1756381164.325349, lauv-fridtjof, 71, 1482.069946
1756381164.375396, lauv-fridtjof, 71, 1482.079956
1756381164.433702, lauv-fridtjof, 71, 1482.109985
1756381164.492071, lauv-fridtjof, 71, 1482.160034
1756381164.550340, lauv-fridtjof, 71, 1482.160034
1756381164.554036, lauv-fridtjof, 61, 1495.877808
1756381164.600301, lauv-fridtjof, 71, 1482.140015
1756381164.658634, lauv-fridtjof, 71, 1482.089966
1756381164.717036, lauv-fridtjof, 71, 1481.880005
1756381164.775401, lauv-fridtjof, 71, 1481.739990
1756381164.806816, lauv-fridtjof, 61, 1495.872437
1756381164.825436, lauv-fridtjof, 71, 1481.359985
1756381164.883631, lauv-fridtjof, 71, 1481.229980
1756381164.942112, lauv-fridtjof, 71, 1481.199951
1756381165.000341, lauv-fridtjof, 71, 1481.229980
1756381165.050323, lauv-fridtjof, 71, 1481.239990
1756381165.060042, lauv-fridtjof, 61, 1495.865723
1756381165.108690, lauv-fridtjof, 71, 1481.229980
1756381165.167031, lauv-fridtjof, 71, 1481.229980
1756381165.225411, lauv-fridtjof, 71, 1481.229980
1756381165.275427, lauv-fridtjof, 71, 1481.449951
1756381165.315629, lauv-fridtjof, 61, 1495.885742
1756381165.333828, lauv-fridtjof, 71, 1481.500000
1756381165.392047, lauv-fridtjof, 71, 1481.660034
1756381165.450414, lauv-fridtjof, 71, 1481.829956
1756381165.500390, lauv-fridtjof, 71, 1481.989990
1756381165.558911, lauv-fridtjof, 71, 1482.000000
1756381165.566720, lauv-fridtjof, 61, 1495.877441
1756381165.618088, lauv-fridtjof, 71, 1482.030029
1756381165.675407, lauv-fridtjof, 71, 1482.060059
1756381165.725462, lauv-fridtjof, 71, 1482.109985
1756381165.783645, lauv-fridtjof, 71, 1482.140015
1756381165.820776, lauv-fridtjof, 61, 1495.891968
1756381165.841964, lauv-fridtjof, 71, 1482.189941
1756381165.900393, lauv-fridtjof, 71, 1482.199951
1756381165.950412, lauv-fridtjof, 71, 1482.209961
1756381166.008638, lauv-fridtjof, 71, 1482.189941
1756381166.067121, lauv-fridtjof, 71, 1482.150024
1756381166.076235, lauv-fridtjof, 61, 1495.861206
1756381166.125456, lauv-fridtjof, 71, 1482.140015
1756381166.177360, lauv-fridtjof, 71, 1482.119995
1756381166.233855, lauv-fridtjof, 71, 1482.119995
1756381166.292037, lauv-fridtjof, 71, 1482.130005
1756381166.329094, lauv-fridtjof, 61, 1495.879395
1756381166.350326, lauv-fridtjof, 71, 1482.140015
1756381166.400372, lauv-fridtjof, 71, 1482.150024
1756381166.463113, lauv-fridtjof, 71, 1482.160034
1756381166.517654, lauv-fridtjof, 71, 1482.170044
1756381166.575397, lauv-fridtjof, 71, 1482.130005
1756381166.582373, lauv-fridtjof, 61, 1495.846436
1756381166.625364, lauv-fridtjof, 71, 1481.930054
1756381166.683661, lauv-fridtjof, 71, 1481.900024
1756381166.741999, lauv-fridtjof, 71, 1481.670044
1756381166.800363, lauv-fridtjof, 71, 1481.560059
1756381166.835052, lauv-fridtjof, 61, 1495.829590
1756381166.851320, lauv-fridtjof, 71, 1481.380005
1756381166.908647, lauv-fridtjof, 71, 1481.260010
1756381166.967051, lauv-fridtjof, 71, 1481.150024
1756381167.025378, lauv-fridtjof, 71, 1481.140015
1756381167.075473, lauv-fridtjof, 71, 1481.160034
1756381167.088362, lauv-fridtjof, 61, 1495.826538
1756381167.133816, lauv-fridtjof, 71, 1481.160034
1756381167.192033, lauv-fridtjof, 71, 1481.180054
1756381167.250331, lauv-fridtjof, 71, 1481.180054
1756381167.300460, lauv-fridtjof, 71, 1481.160034
1756381167.341696, lauv-fridtjof, 61, 1495.811401
1756381167.358660, lauv-fridtjof, 71, 1481.189941
1756381167.417150, lauv-fridtjof, 71, 1481.430054
1756381167.475410, lauv-fridtjof, 71, 1481.530029
1756381167.525387, lauv-fridtjof, 71, 1481.859985
1756381167.583776, lauv-fridtjof, 71, 1482.050049
1756381167.597514, lauv-fridtjof, 61, 1495.796875
1756381167.642901, lauv-fridtjof, 71, 1482.130005
1756381167.700329, lauv-fridtjof, 71, 1482.180054
1756381167.750335, lauv-fridtjof, 71, 1482.069946
1756381167.809007, lauv-fridtjof, 71, 1481.989990
1756381167.849662, lauv-fridtjof, 61, 1495.797485
1756381167.867009, lauv-fridtjof, 71, 1482.079956
1756381167.925393, lauv-fridtjof, 71, 1482.119995
1756381167.975435, lauv-fridtjof, 71, 1482.119995
1756381168.033729, lauv-fridtjof, 71, 1482.130005
1756381168.092078, lauv-fridtjof, 71, 1482.160034
1756381168.100313, lauv-fridtjof, 61, 1495.789795
1756381168.150359, lauv-fridtjof, 71, 1482.180054
1756381168.200323, lauv-fridtjof, 71, 1482.170044
1756381168.258741, lauv-fridtjof, 71, 1482.170044
1756381168.317476, lauv-fridtjof, 71, 1482.209961
1756381168.356654, lauv-fridtjof, 61, 1495.781128
1756381168.375416, lauv-fridtjof, 71, 1482.199951
1756381168.425505, lauv-fridtjof, 71, 1482.060059
1756381168.483743, lauv-fridtjof, 71, 1481.920044
1756381168.541979, lauv-fridtjof, 71, 1481.579956
1756381168.600360, lauv-fridtjof, 71, 1481.410034
1756381168.609349, lauv-fridtjof, 61, 1495.785767
1756381168.650339, lauv-fridtjof, 71, 1481.199951
1756381168.708676, lauv-fridtjof, 71, 1481.189941
1756381168.767042, lauv-fridtjof, 71, 1481.199951
1756381168.825435, lauv-fridtjof, 71, 1481.199951
1756381168.859703, lauv-fridtjof, 61, 1495.788452
1756381168.875436, lauv-fridtjof, 71, 1481.180054
1756381168.933787, lauv-fridtjof, 71, 1481.160034
1756381168.992175, lauv-fridtjof, 71, 1481.150024
1756381169.050356, lauv-fridtjof, 71, 1481.150024
1756381169.100328, lauv-fridtjof, 71, 1481.109985
1756381169.117810, lauv-fridtjof, 61, 1495.805298
1756381169.158691, lauv-fridtjof, 71, 1481.089966
1756381169.217175, lauv-fridtjof, 71, 1481.119995
1756381169.275416, lauv-fridtjof, 71, 1481.189941
1756381169.325433, lauv-fridtjof, 71, 1481.469971
1756381169.368910, lauv-fridtjof, 61, 1495.801636
1756381169.383811, lauv-fridtjof, 71, 1481.530029
1756381169.441992, lauv-fridtjof, 71, 1481.770020
1756381169.501534, lauv-fridtjof, 71, 1481.849976
1756381169.550434, lauv-fridtjof, 71, 1481.839966
1756381169.608649, lauv-fridtjof, 71, 1481.839966
1756381169.623516, lauv-fridtjof, 61, 1495.810791
1756381169.667029, lauv-fridtjof, 71, 1481.880005
1756381169.725444, lauv-fridtjof, 71, 1481.900024
1756381169.775435, lauv-fridtjof, 71, 1481.969971
1756381169.833792, lauv-fridtjof, 71, 1482.020020
1756381169.880406, lauv-fridtjof, 61, 1495.820801
1756381169.892080, lauv-fridtjof, 71, 1482.099976
1756381169.950342, lauv-fridtjof, 71, 1482.119995
1756381170.000425, lauv-fridtjof, 71, 1482.160034
1756381170.058696, lauv-fridtjof, 71, 1482.160034
1756381170.117041, lauv-fridtjof, 71, 1482.170044
1756381170.131735, lauv-fridtjof, 61, 1495.812256
1756381170.175440, lauv-fridtjof, 71, 1482.180054
1756381170.225412, lauv-fridtjof, 71, 1482.180054
1756381170.283652, lauv-fridtjof, 71, 1482.180054
1756381170.342003, lauv-fridtjof, 71, 1482.180054
1756381170.383368, lauv-fridtjof, 61, 1495.816528
1756381170.400327, lauv-fridtjof, 71, 1482.170044
1756381170.450424, lauv-fridtjof, 71, 1482.170044
1756381170.508688, lauv-fridtjof, 71, 1482.140015
1756381170.567010, lauv-fridtjof, 71, 1481.880005
1756381170.625382, lauv-fridtjof, 71, 1481.739990
1756381170.639545, lauv-fridtjof, 61, 1495.804199
1756381170.675554, lauv-fridtjof, 71, 1481.420044
1756381170.733786, lauv-fridtjof, 71, 1481.250000
1756381170.792110, lauv-fridtjof, 71, 1481.170044
1756381170.850355, lauv-fridtjof, 71, 1481.170044
1756381170.889911, lauv-fridtjof, 61, 1495.804443
1756381170.900336, lauv-fridtjof, 71, 1481.189941
