timestamp (seconds since 01/01/1970), system, entity , value (m)
1756381462.281391, lauv-fridtjof, 71, 4.725514
1756381462.339790, lauv-fridtjof, 71, 4.715566
1756381462.389750, lauv-fridtjof, 71, 4.715566
1756381462.448126, lauv-fridtjof, 71, 4.725514
1756381462.506404, lauv-fridtjof, 71, 4.715566
1756381462.564772, lauv-fridtjof, 71, 4.725514
1756381462.614774, lauv-fridtjof, 71, 4.725514
1756381462.673079, lauv-fridtjof, 71, 4.725514
1756381462.731424, lauv-fridtjof, 71, 4.725514
1756381462.789816, lauv-fridtjof, 71, 4.715566
1756381462.839811, lauv-fridtjof, 71, 4.725514
1756381462.898064, lauv-fridtjof, 71, 4.725514
1756381462.956474, lauv-fridtjof, 71, 4.725514
1756381463.016039, lauv-fridtjof, 71, 4.735463
1756381463.064787, lauv-fridtjof, 71, 4.735463
1756381463.123050, lauv-fridtjof, 71, 4.735463
1756381463.181379, lauv-fridtjof, 71, 4.735463
1756381463.240080, lauv-fridtjof, 71, 4.735463
1756381463.289813, lauv-fridtjof, 71, 4.735463
1756381463.348048, lauv-fridtjof, 71, 4.735463
1756381463.406377, lauv-fridtjof, 71, 4.735463
1756381463.464809, lauv-fridtjof, 71, 4.735463
1756381463.514780, lauv-fridtjof, 71, 4.735463
1756381463.573087, lauv-fridtjof, 71, 4.735463
1756381463.631514, lauv-fridtjof, 71, 4.735463
1756381463.689761, lauv-fridtjof, 71, 4.745411
1756381463.739755, lauv-fridtjof, 71, 4.745411
1756381463.798068, lauv-fridtjof, 71, 4.735463
1756381463.856454, lauv-fridtjof, 71, 4.745411
1756381463.914789, lauv-fridtjof, 71, 4.735463
1756381463.964786, lauv-fridtjof, 71, 4.735463
1756381464.023049, lauv-fridtjof, 71, 4.735463
1756381464.081515, lauv-fridtjof, 71, 4.735463
1756381464.139732, lauv-fridtjof, 71, 4.745411
1756381464.189769, lauv-fridtjof, 71, 4.745411
1756381464.248140, lauv-fridtjof, 71, 4.745411
1756381464.306393, lauv-fridtjof, 71, 4.735463
1756381464.364785, lauv-fridtjof, 71, 4.735463
1756381464.414800, lauv-fridtjof, 71, 4.745411
1756381464.473066, lauv-fridtjof, 71, 4.745411
1756381464.531433, lauv-fridtjof, 71, 4.745411
1756381464.589768, lauv-fridtjof, 71, 4.755360
1756381464.639796, lauv-fridtjof, 71, 4.745411
1756381464.698130, lauv-fridtjof, 71, 4.745411
1756381464.756403, lauv-fridtjof, 71, 4.745411
1756381464.814899, lauv-fridtjof, 71, 4.745411
1756381464.864825, lauv-fridtjof, 71, 4.745411
1756381464.923031, lauv-fridtjof, 71, 4.745411
1756381464.981373, lauv-fridtjof, 71, 4.745411
1756381465.039828, lauv-fridtjof, 71, 4.745411
1756381465.089804, lauv-fridtjof, 71, 4.745411
1756381465.148097, lauv-fridtjof, 71, 4.745411
1756381465.206425, lauv-fridtjof, 71, 4.745411
1756381465.265361, lauv-fridtjof, 71, 4.745411
1756381465.314823, lauv-fridtjof, 71, 4.755360
1756381465.373135, lauv-fridtjof, 71, 4.755360
1756381465.431485, lauv-fridtjof, 71, 4.765308
1756381465.489791, lauv-fridtjof, 71, 4.755360
1756381465.539747, lauv-fridtjof, 71, 4.745411
1756381465.598080, lauv-fridtjof, 71, 4.755360
1756381465.656810, lauv-fridtjof, 71, 4.765308
1756381465.714834, lauv-fridtjof, 71, 4.765308
1756381465.764753, lauv-fridtjof, 71, 4.755360
1756381465.823058, lauv-fridtjof, 71, 4.755360
1756381465.881411, lauv-fridtjof, 71, 4.755360
1756381465.939741, lauv-fridtjof, 71, 4.755360
1756381465.989776, lauv-fridtjof, 71, 4.745411
1756381466.048131, lauv-fridtjof, 71, 4.755360
1756381466.106378, lauv-fridtjof, 71, 4.755360
1756381466.164893, lauv-fridtjof, 71, 4.765308
1756381466.214800, lauv-fridtjof, 71, 4.765308
1756381466.273113, lauv-fridtjof, 71, 4.745411
1756381466.331477, lauv-fridtjof, 71, 4.745411
1756381466.389786, lauv-fridtjof, 71, 4.765308
1756381466.439804, lauv-fridtjof, 71, 4.765308
1756381466.498014, lauv-fridtjof, 71, 4.755360
1756381466.556423, lauv-fridtjof, 71, 4.755360
1756381466.614777, lauv-fridtjof, 71, 4.765308
1756381466.664905, lauv-fridtjof, 71, 4.765308
1756381466.723064, lauv-fridtjof, 71, 4.765308
1756381466.783219, lauv-fridtjof, 71, 4.765308
1756381466.839871, lauv-fridtjof, 71, 4.765308
1756381466.889905, lauv-fridtjof, 71, 4.765308
1756381466.948049, lauv-fridtjof, 71, 4.765308
1756381467.006383, lauv-fridtjof, 71, 4.765308
1756381467.064834, lauv-fridtjof, 71, 4.755360
1756381467.114800, lauv-fridtjof, 71, 4.755360
1756381467.173120, lauv-fridtjof, 71, 4.765308
1756381467.231817, lauv-fridtjof, 71, 4.765308
1756381467.289890, lauv-fridtjof, 71, 4.765308
1756381467.339770, lauv-fridtjof, 71, 4.765308
1756381467.398030, lauv-fridtjof, 71, 4.765308
1756381467.456430, lauv-fridtjof, 71, 4.765308
1756381467.514791, lauv-fridtjof, 71, 4.765308
1756381467.564771, lauv-fridtjof, 71, 4.765308
1756381467.623066, lauv-fridtjof, 71, 4.755360
1756381467.681478, lauv-fridtjof, 71, 4.755360
1756381467.739752, lauv-fridtjof, 71, 4.745411
1756381467.789790, lauv-fridtjof, 71, 4.755360
1756381467.848634, lauv-fridtjof, 71, 4.765308
1756381467.906389, lauv-fridtjof, 71, 4.755360
1756381467.964789, lauv-fridtjof, 71, 4.765308
1756381468.014770, lauv-fridtjof, 71, 4.765308
1756381468.073075, lauv-fridtjof, 71, 4.755360
1756381468.131464, lauv-fridtjof, 71, 4.765308
1756381468.189768, lauv-fridtjof, 71, 4.755360
1756381468.240492, lauv-fridtjof, 71, 4.755360
1756381468.298426, lauv-fridtjof, 71, 4.755360
1756381468.356399, lauv-fridtjof, 71, 4.755360
1756381468.414797, lauv-fridtjof, 71, 4.745411
1756381468.464809, lauv-fridtjof, 71, 4.745411
1756381468.523066, lauv-fridtjof, 71, 4.745411
1756381468.581465, lauv-fridtjof, 71, 4.755360
1756381468.639802, lauv-fridtjof, 71, 4.745411
1756381468.689777, lauv-fridtjof, 71, 4.755360
1756381468.748107, lauv-fridtjof, 71, 4.755360
1756381468.806430, lauv-fridtjof, 71, 4.745411
1756381468.864851, lauv-fridtjof, 71, 4.745411
1756381468.914802, lauv-fridtjof, 71, 4.745411
1756381468.973097, lauv-fridtjof, 71, 4.745411
1756381469.031506, lauv-fridtjof, 71, 4.745411
1756381469.089782, lauv-fridtjof, 71, 4.745411
1756381469.139754, lauv-fridtjof, 71, 4.745411
1756381469.198123, lauv-fridtjof, 71, 4.745411
1756381469.256539, lauv-fridtjof, 71, 4.735463
1756381469.314806, lauv-fridtjof, 71, 4.745411
1756381469.369403, lauv-fridtjof, 71, 4.745411
1756381469.423095, lauv-fridtjof, 71, 4.745411
1756381469.481387, lauv-fridtjof, 71, 4.745411
1756381469.539761, lauv-fridtjof, 71, 4.745411
1756381469.589865, lauv-fridtjof, 71, 4.745411
1756381469.648150, lauv-fridtjof, 71, 4.745411
1756381469.706398, lauv-fridtjof, 71, 4.745411
1756381469.764781, lauv-fridtjof, 71, 4.745411
1756381469.814801, lauv-fridtjof, 71, 4.745411
1756381469.873111, lauv-fridtjof, 71, 4.745411
1756381469.931441, lauv-fridtjof, 71, 4.745411
1756381469.989940, lauv-fridtjof, 71, 4.745411
1756381470.039817, lauv-fridtjof, 71, 4.735463
1756381470.098132, lauv-fridtjof, 71, 4.735463
1756381470.156426, lauv-fridtjof, 71, 4.735463
1756381470.214873, lauv-fridtjof, 71, 4.735463
1756381470.264805, lauv-fridtjof, 71, 4.745411
1756381470.323058, lauv-fridtjof, 71, 4.745411
1756381470.381486, lauv-fridtjof, 71, 4.735463
1756381470.439857, lauv-fridtjof, 71, 4.735463
1756381470.489898, lauv-fridtjof, 71, 4.735463
1756381470.548030, lauv-fridtjof, 71, 4.735463
1756381470.606415, lauv-fridtjof, 71, 4.735463
1756381470.664833, lauv-fridtjof, 71, 4.735463
1756381470.714785, lauv-fridtjof, 71, 4.735463
1756381470.773110, lauv-fridtjof, 71, 4.735463
1756381470.831505, lauv-fridtjof, 71, 4.735463
1756381470.889920, lauv-fridtjof, 71, 4.735463
1756381470.939802, lauv-fridtjof, 71, 4.735463
1756381470.998103, lauv-fridtjof, 71, 4.725514
1756381471.056448, lauv-fridtjof, 71, 4.735463
1756381471.114791, lauv-fridtjof, 71, 4.735463
1756381471.164765, lauv-fridtjof, 71, 4.735463
1756381471.223087, lauv-fridtjof, 71, 4.735463
1756381471.281418, lauv-fridtjof, 71, 4.735463
1756381471.340622, lauv-fridtjof, 71, 4.735463
1756381471.390168, lauv-fridtjof, 71, 4.725514
1756381471.448155, lauv-fridtjof, 71, 4.725514
1756381471.506454, lauv-fridtjof, 71, 4.725514
1756381471.564807, lauv-fridtjof, 71, 4.735463
1756381471.614790, lauv-fridtjof, 71, 4.735463
1756381471.673171, lauv-fridtjof, 71, 4.735463
1756381471.731447, lauv-fridtjof, 71, 4.725514
1756381471.790443, lauv-fridtjof, 71, 4.725514
1756381471.840705, lauv-fridtjof, 71, 4.735463
1756381471.898126, lauv-fridtjof, 71, 4.725514
1756381471.956425, lauv-fridtjof, 71, 4.725514
1756381472.014797, lauv-fridtjof, 71, 4.725514
1756381472.064850, lauv-fridtjof, 71, 4.735463
1756381472.123058, lauv-fridtjof, 71, 4.735463
1756381472.181408, lauv-fridtjof, 71, 4.735463
1756381472.239894, lauv-fridtjof, 71, 4.735463
1756381472.289858, lauv-fridtjof, 71, 4.735463
1756381472.348100, lauv-fridtjof, 71, 4.735463
1756381472.406413, lauv-fridtjof, 71, 4.735463
1756381472.464814, lauv-fridtjof, 71, 4.735463
1756381472.515685, lauv-fridtjof, 71, 4.735463
1756381472.573108, lauv-fridtjof, 71, 4.735463
1756381472.631521, lauv-fridtjof, 71, 4.735463
1756381472.689859, lauv-fridtjof, 71, 4.735463
1756381472.739790, lauv-fridtjof, 71, 4.725514
1756381472.798063, lauv-fridtjof, 71, 4.725514
1756381472.856571, lauv-fridtjof, 71, 4.735463
1756381472.914811, lauv-fridtjof, 71, 4.735463
1756381472.964789, lauv-fridtjof, 71, 4.735463
1756381473.023087, lauv-fridtjof, 71, 4.735463
1756381473.081413, lauv-fridtjof, 71, 4.735463
1756381473.139831, lauv-fridtjof, 71, 4.735463
1756381473.189867, lauv-fridtjof, 71, 4.735463
1756381473.248138, lauv-fridtjof, 71, 4.735463
1756381473.306447, lauv-fridtjof, 71, 4.725514
1756381473.364815, lauv-fridtjof, 71, 4.735463
1756381473.414824, lauv-fridtjof, 71, 4.735463
1756381473.473095, lauv-fridtjof, 71, 4.735463
1756381473.531477, lauv-fridtjof, 71, 4.735463
1756381473.589903, lauv-fridtjof, 71, 4.735463
1756381473.641918, lauv-fridtjof, 71, 4.735463
1756381473.698040, lauv-fridtjof, 71, 4.735463
1756381473.756456, lauv-fridtjof, 71, 4.735463
1756381473.816749, lauv-fridtjof, 71, 4.745411
1756381473.864847, lauv-fridtjof, 71, 4.745411
1756381473.923180, lauv-fridtjof, 71, 4.735463
1756381473.981412, lauv-fridtjof, 71, 4.735463
1756381474.039872, lauv-fridtjof, 71, 4.745411
1756381474.089865, lauv-fridtjof, 71, 4.745411
1756381474.148048, lauv-fridtjof, 71, 4.735463
1756381474.206413, lauv-fridtjof, 71, 4.745411
1756381474.264870, lauv-fridtjof, 71, 4.745411
1756381474.314803, lauv-fridtjof, 71, 4.735463
1756381474.373142, lauv-fridtjof, 71, 4.745411
1756381474.431533, lauv-fridtjof, 71, 4.745411
1756381474.490049, lauv-fridtjof, 71, 4.745411
1756381474.540458, lauv-fridtjof, 71, 4.745411
1756381474.598070, lauv-fridtjof, 71, 4.745411
1756381474.656540, lauv-fridtjof, 71, 4.745411
1756381474.714795, lauv-fridtjof, 71, 4.745411
1756381474.764783, lauv-fridtjof, 71, 4.745411
1756381474.823074, lauv-fridtjof, 71, 4.745411
1756381474.881457, lauv-fridtjof, 71, 4.745411
1756381474.939841, lauv-fridtjof, 71, 4.745411
1756381474.989964, lauv-fridtjof, 71, 4.745411
1756381475.048161, lauv-fridtjof, 71, 4.745411
1756381475.106455, lauv-fridtjof, 71, 4.745411
1756381475.164835, lauv-fridtjof, 71, 4.745411
1756381475.214812, lauv-fridtjof, 71, 4.745411
1756381475.273572, lauv-fridtjof, 71, 4.745411
1756381475.331479, lauv-fridtjof, 71, 4.745411
1756381475.390065, lauv-fridtjof, 71, 4.745411
1756381475.439876, lauv-fridtjof, 71, 4.745411
1756381475.498085, lauv-fridtjof, 71, 4.745411
1756381475.556586, lauv-fridtjof, 71, 4.745411
1756381475.614803, lauv-fridtjof, 71, 4.745411
1756381475.665946, lauv-fridtjof, 71, 4.755360
1756381475.723219, lauv-fridtjof, 71, 4.745411
1756381475.781453, lauv-fridtjof, 71, 4.745411
1756381475.839847, lauv-fridtjof, 71, 4.755360
1756381475.889953, lauv-fridtjof, 71, 4.755360
1756381475.948069, lauv-fridtjof, 71, 4.755360
1756381476.006394, lauv-fridtjof, 71, 4.755360
1756381476.064875, lauv-fridtjof, 71, 4.745411
1756381476.114806, lauv-fridtjof, 71, 4.755360
1756381476.173094, lauv-fridtjof, 71, 4.755360
1756381476.231494, lauv-fridtjof, 71, 4.755360
1756381476.289946, lauv-fridtjof, 71, 4.765308
1756381476.339781, lauv-fridtjof, 71, 4.765308
1756381476.398113, lauv-fridtjof, 71, 4.765308
1756381476.456471, lauv-fridtjof, 71, 4.765308
1756381476.514837, lauv-fridtjof, 71, 4.765308
1756381476.564801, lauv-fridtjof, 71, 4.765308
1756381476.623104, lauv-fridtjof, 71, 4.765308
1756381476.681591, lauv-fridtjof, 71, 4.765308
1756381476.739775, lauv-fridtjof, 71, 4.765308
1756381476.789882, lauv-fridtjof, 71, 4.765308
1756381476.848177, lauv-fridtjof, 71, 4.765308
1756381476.906432, lauv-fridtjof, 71, 4.775257
1756381476.964803, lauv-fridtjof, 71, 4.765308
1756381477.014802, lauv-fridtjof, 71, 4.765308
1756381477.073770, lauv-fridtjof, 71, 4.765308
1756381477.131472, lauv-fridtjof, 71, 4.765308
1756381477.189963, lauv-fridtjof, 71, 4.765308
1756381477.239852, lauv-fridtjof, 71, 4.765308
1756381477.298103, lauv-fridtjof, 71, 4.775257
1756381477.356446, lauv-fridtjof, 71, 4.765308
1756381477.414839, lauv-fridtjof, 71, 4.765308
1756381477.464832, lauv-fridtjof, 71, 4.765308
1756381477.523086, lauv-fridtjof, 71, 4.765308
1756381477.581452, lauv-fridtjof, 71, 4.765308
1756381477.639862, lauv-fridtjof, 71, 4.765308
1756381477.689849, lauv-fridtjof, 71, 4.765308
1756381477.748079, lauv-fridtjof, 71, 4.765308
1756381477.806468, lauv-fridtjof, 71, 4.775257
1756381477.864850, lauv-fridtjof, 71, 4.775257
1756381477.914911, lauv-fridtjof, 71, 4.775257
1756381477.973142, lauv-fridtjof, 71, 4.775257
1756381478.031547, lauv-fridtjof, 71, 4.775257
1756381478.089855, lauv-fridtjof, 71, 4.775257
1756381478.139784, lauv-fridtjof, 71, 4.775257
1756381478.198082, lauv-fridtjof, 71, 4.775257
1756381478.256479, lauv-fridtjof, 71, 4.775257
1756381478.314819, lauv-fridtjof, 71, 4.785205
1756381478.364934, lauv-fridtjof, 71, 4.785205
1756381478.423105, lauv-fridtjof, 71, 4.785205
1756381478.481426, lauv-fridtjof, 71, 4.775257
1756381478.539809, lauv-fridtjof, 71, 4.785205
1756381478.589858, lauv-fridtjof, 71, 4.785205
1756381478.648628, lauv-fridtjof, 71, 4.775257
1756381478.706417, lauv-fridtjof, 71, 4.785205
1756381478.764797, lauv-fridtjof, 71, 4.785205
1756381478.814784, lauv-fridtjof, 71, 4.785205
1756381478.873127, lauv-fridtjof, 71, 4.785205
1756381478.931597, lauv-fridtjof, 71, 4.775257
1756381478.989888, lauv-fridtjof, 71, 4.785205
1756381479.039855, lauv-fridtjof, 71, 4.775257
1756381479.098075, lauv-fridtjof, 71, 4.775257
1756381479.156425, lauv-fridtjof, 71, 4.785205
1756381479.215532, lauv-fridtjof, 71, 4.785205
1756381479.266226, lauv-fridtjof, 71, 4.785205
1756381479.323079, lauv-fridtjof, 71, 4.775257
1756381479.381422, lauv-fridtjof, 71, 4.775257
1756381479.439879, lauv-fridtjof, 71, 4.775257
1756381479.489929, lauv-fridtjof, 71, 4.775257
1756381479.548057, lauv-fridtjof, 71, 4.785205
1756381479.606442, lauv-fridtjof, 71, 4.775257
1756381479.665336, lauv-fridtjof, 71, 4.775257
1756381479.714816, lauv-fridtjof, 71, 4.765308
1756381479.773321, lauv-fridtjof, 71, 4.775257
1756381479.831513, lauv-fridtjof, 71, 4.775257
1756381479.889965, lauv-fridtjof, 71, 4.765308
1756381479.939829, lauv-fridtjof, 71, 4.775257
1756381479.998244, lauv-fridtjof, 71, 4.785205
1756381480.056509, lauv-fridtjof, 71, 4.775257
1756381480.114790, lauv-fridtjof, 71, 4.775257
1756381480.164789, lauv-fridtjof, 71, 4.775257
1756381480.223295, lauv-fridtjof, 71, 4.775257
1756381480.282527, lauv-fridtjof, 71, 4.775257
1756381480.339765, lauv-fridtjof, 71, 4.775257
1756381480.389946, lauv-fridtjof, 71, 4.775257
1756381480.448223, lauv-fridtjof, 71, 4.765308
1756381480.506452, lauv-fridtjof, 71, 4.775257
1756381480.564800, lauv-fridtjof, 71, 4.775257
1756381480.614778, lauv-fridtjof, 71, 4.775257
1756381480.673133, lauv-fridtjof, 71, 4.765308
1756381480.731466, lauv-fridtjof, 71, 4.775257
1756381480.789983, lauv-fridtjof, 71, 4.775257
1756381480.839835, lauv-fridtjof, 71, 4.765308
1756381480.900099, lauv-fridtjof, 71, 4.765308
1756381480.956428, lauv-fridtjof, 71, 4.765308
1756381481.014869, lauv-fridtjof, 71, 4.765308
1756381481.064873, lauv-fridtjof, 71, 4.765308
1756381481.123150, lauv-fridtjof, 71, 4.775257
1756381481.181426, lauv-fridtjof, 71, 4.765308
1756381481.239850, lauv-fridtjof, 71, 4.775257
1756381481.289921, lauv-fridtjof, 71, 4.765308
1756381481.348061, lauv-fridtjof, 71, 4.765308
1756381481.406501, lauv-fridtjof, 71, 4.755360
1756381481.464869, lauv-fridtjof, 71, 4.765308
1756381481.514768, lauv-fridtjof, 71, 4.765308
1756381481.573129, lauv-fridtjof, 71, 4.765308
1756381481.631495, lauv-fridtjof, 71, 4.765308
1756381481.689927, lauv-fridtjof, 71, 4.765308
1756381481.739770, lauv-fridtjof, 71, 4.755360
1756381481.798105, lauv-fridtjof, 71, 4.765308
1756381481.856555, lauv-fridtjof, 71, 4.755360
1756381481.914854, lauv-fridtjof, 71, 4.755360
1756381481.964831, lauv-fridtjof, 71, 4.745411
1756381482.023096, lauv-fridtjof, 71, 4.755360
1756381482.082041, lauv-fridtjof, 71, 4.765308
1756381482.139851, lauv-fridtjof, 71, 4.755360
1756381482.189866, lauv-fridtjof, 71, 4.755360
1756381482.248174, lauv-fridtjof, 71, 4.745411
1756381482.306504, lauv-fridtjof, 71, 4.755360
1756381482.364785, lauv-fridtjof, 71, 4.755360
1756381482.414868, lauv-fridtjof, 71, 4.755360
1756381482.473144, lauv-fridtjof, 71, 4.745411
1756381482.531480, lauv-fridtjof, 71, 4.745411
1756381482.589900, lauv-fridtjof, 71, 4.745411
1756381482.639871, lauv-fridtjof, 71, 4.745411
1756381482.698154, lauv-fridtjof, 71, 4.745411
1756381482.756433, lauv-fridtjof, 71, 4.745411
1756381482.814929, lauv-fridtjof, 71, 4.745411
1756381482.864861, lauv-fridtjof, 71, 4.745411
1756381482.923113, lauv-fridtjof, 71, 4.745411
1756381482.981497, lauv-fridtjof, 71, 4.745411
1756381483.039867, lauv-fridtjof, 71, 4.735463
1756381483.089907, lauv-fridtjof, 71, 4.745411
1756381483.148151, lauv-fridtjof, 71, 4.735463
1756381483.206509, lauv-fridtjof, 71, 4.745411
1756381483.264883, lauv-fridtjof, 71, 4.745411
1756381483.314799, lauv-fridtjof, 71, 4.745411
1756381483.373147, lauv-fridtjof, 71, 4.735463
1756381483.431557, lauv-fridtjof, 71, 4.745411
1756381483.489893, lauv-fridtjof, 71, 4.735463
1756381483.539824, lauv-fridtjof, 71, 4.745411
1756381483.598341, lauv-fridtjof, 71, 4.745411
1756381483.656483, lauv-fridtjof, 71, 4.735463
1756381483.714869, lauv-fridtjof, 71, 4.735463
1756381483.767391, lauv-fridtjof, 71, 4.735463
1756381483.823103, lauv-fridtjof, 71, 4.735463
1756381483.881469, lauv-fridtjof, 71, 4.735463
1756381483.939819, lauv-fridtjof, 71, 4.735463
1756381483.989883, lauv-fridtjof, 71, 4.735463
1756381484.048217, lauv-fridtjof, 71, 4.735463
1756381484.106493, lauv-fridtjof, 71, 4.735463
1756381484.164851, lauv-fridtjof, 71, 4.735463
1756381484.214979, lauv-fridtjof, 71, 4.735463
1756381484.273137, lauv-fridtjof, 71, 4.735463
1756381484.331530, lauv-fridtjof, 71, 4.735463
1756381484.389837, lauv-fridtjof, 71, 4.735463
1756381484.439848, lauv-fridtjof, 71, 4.735463
1756381484.498237, lauv-fridtjof, 71, 4.735463
1756381484.558096, lauv-fridtjof, 71, 4.735463
1756381484.614818, lauv-fridtjof, 71, 4.735463
1756381484.664891, lauv-fridtjof, 71, 4.735463
1756381484.723108, lauv-fridtjof, 71, 4.735463
1756381484.781443, lauv-fridtjof, 71, 4.735463
1756381484.839881, lauv-fridtjof, 71, 4.735463
1756381484.889854, lauv-fridtjof, 71, 4.725514
1756381484.948121, lauv-fridtjof, 71, 4.735463
1756381485.006423, lauv-fridtjof, 71, 4.735463
1756381485.064873, lauv-fridtjof, 71, 4.735463
1756381485.114875, lauv-fridtjof, 71, 4.725514
1756381485.173156, lauv-fridtjof, 71, 4.725514
1756381485.231528, lauv-fridtjof, 71, 4.725514
1756381485.289982, lauv-fridtjof, 71, 4.725514
1756381485.340506, lauv-fridtjof, 71, 4.735463
1756381485.399110, lauv-fridtjof, 71, 4.735463
1756381485.456607, lauv-fridtjof, 71, 4.735463
1756381485.514869, lauv-fridtjof, 71, 4.735463
1756381485.564836, lauv-fridtjof, 71, 4.735463
1756381485.623572, lauv-fridtjof, 71, 4.725514
1756381485.681466, lauv-fridtjof, 71, 4.735463
1756381485.739829, lauv-fridtjof, 71, 4.735463
1756381485.791443, lauv-fridtjof, 71, 4.725514
1756381485.848163, lauv-fridtjof, 71, 4.725514
1756381485.906473, lauv-fridtjof, 71, 4.735463
