timestamp (seconds since 01/01/1970), system, entity , validity (bitfield), type (enumerated), utc_year, utc_month, utc_day, utc_time (s), lat (rad), lon (rad), height (m), satellites, cog (rad), sog (m/s), hdop, vdop, hacc (m), vacc (m)
1756381112.075074, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41909.000000, 1.10602529, 0.17572995, 37.936001, 8, 1.805019, 1.096389, 1.080000, 1.640000, 6.800000, 10.000000
1756381113.087035, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41910.000000, 1.1060253, 0.17573032, 38.023998, 9, 1.678832, 1.057222, 1.050000, 1.530000, 6.600000, 10.000000
1756381114.077288, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41911.000000, 1.1060253, 0.1757307, 38.035999, 9, 1.642006, 1.096389, 1.050000, 1.530000, 6.600000, 9.800000
1756381115.086334, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41912.000000, 1.10602529, 0.17573109, 38.130001, 10, 1.702743, 1.175000, 0.860000, 1.350000, 6.400000, 9.600000
1756381116.079492, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41913.000000, 1.10602526, 0.17573149, 38.237999, 10, 1.767495, 1.144444, 0.860000, 1.350000, 6.300000, 9.500000
1756381117.077796, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41914.000000, 1.10602522, 0.17573188, 38.331001, 10, 1.827360, 1.185833, 0.860000, 1.350000, 6.100000, 9.200000
1756381118.078781, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41915.000000, 1.10602516, 0.17573227, 38.359001, 10, 1.958434, 1.324445, 0.860000, 1.350000, 5.800000, 8.800000
1756381119.086929, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41916.000000, 1.10602507, 0.17573267, 38.362000, 10, 2.028945, 1.289722, 0.860000, 1.350000, 5.700000, 8.500000
1756381120.076164, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41917.000000, 1.10602495, 0.17573306, 38.423000, 10, 2.082701, 1.334445, 0.860000, 1.350000, 5.600000, 8.500000
1756381121.073355, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41918.000000, 1.10602483, 0.17573345, 38.372002, 10, 2.147628, 1.378056, 0.860000, 1.350000, 5.500000, 8.400000
1756381122.078398, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41919.000000, 1.10602468, 0.17573383, 38.271000, 10, 2.227040, 1.462500, 0.860000, 1.350000, 5.400000, 8.300000
1756381123.072623, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41920.000000, 1.10602453, 0.17573423, 38.141998, 10, 2.257234, 1.464722, 0.860000, 1.350000, 5.300000, 8.200000
1756381124.075794, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41921.000000, 1.10602437, 0.17573459, 37.985001, 10, 2.314132, 1.379722, 0.860000, 1.350000, 5.200000, 8.100000
1756381125.080980, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41922.000000, 1.1060242, 0.17573495, 37.890999, 10, 2.366841, 1.450556, 0.860000, 1.350000, 5.200000, 8.000000
1756381126.077251, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41923.000000, 1.10602403, 0.17573532, 37.799000, 10, 2.358464, 1.498889, 0.860000, 1.350000, 5.200000, 8.000000
1756381127.079127, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41924.000000, 1.10602386, 0.17573569, 37.598999, 10, 2.369110, 1.451945, 0.860000, 1.350000, 5.100000, 7.900000
1756381128.069314, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41925.000000, 1.1060237, 0.17573604, 37.514000, 10, 2.353577, 1.345278, 0.860000, 1.350000, 5.000000, 7.800000
1756381129.067441, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41926.000000, 1.10602355, 0.1757364, 37.278999, 10, 2.348515, 1.382222, 0.860000, 1.350000, 5.000000, 7.800000
1756381130.073725, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41927.000000, 1.10602343, 0.17573676, 37.403000, 10, 2.296504, 1.228889, 0.860000, 1.350000, 5.000000, 7.800000
1756381131.084701, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41928.000000, 1.10602329, 0.17573713, 37.264999, 10, 2.282542, 1.387778, 0.860000, 1.350000, 5.000000, 7.800000
1756381132.076912, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41929.000000, 1.10602317, 0.17573751, 37.276001, 11, 2.215172, 1.264722, 0.790000, 1.300000, 4.900000, 7.600000
1756381133.073064, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41930.000000, 1.10602305, 0.17573788, 37.492001, 11, 2.205049, 1.217500, 0.790000, 1.300000, 4.900000, 7.600000
1756381134.074324, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41931.000000, 1.10602293, 0.17573825, 37.451000, 11, 2.186723, 1.273611, 0.790000, 1.300000, 4.900000, 7.600000
1756381135.072388, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41932.000000, 1.10602281, 0.17573863, 37.632000, 11, 2.167001, 1.244444, 0.790000, 1.300000, 4.800000, 7.500000
1756381136.076506, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41933.000000, 1.10602269, 0.175739, 37.514999, 11, 2.169444, 1.282500, 0.790000, 1.300000, 4.800000, 7.500000
1756381137.074780, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41934.000000, 1.10602256, 0.17573938, 37.519001, 11, 2.173284, 1.276111, 0.790000, 1.300000, 4.800000, 7.500000
1756381138.073784, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41935.000000, 1.10602245, 0.17573977, 37.644001, 11, 2.162987, 1.329167, 0.790000, 1.300000, 4.800000, 7.500000
1756381139.073331, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41936.000000, 1.10602234, 0.17574013, 37.634998, 11, 2.139250, 1.153056, 0.790000, 1.300000, 4.800000, 7.400000
1756381140.076938, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41937.000000, 1.10602222, 0.17574049, 37.646000, 11, 2.139948, 1.255000, 0.790000, 1.300000, 4.700000, 7.400000
1756381141.070262, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41938.000000, 1.10602213, 0.17574085, 37.702999, 11, 2.103994, 1.116667, 0.790000, 1.300000, 4.700000, 7.400000
1756381142.072651, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41939.000000, 1.106022, 0.17574123, 37.779999, 11, 2.168223, 1.393611, 0.790000, 1.300000, 4.700000, 7.400000
1756381143.079458, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41940.000000, 1.10602191, 0.17574161, 37.776001, 11, 2.090555, 1.191667, 0.790000, 1.300000, 4.800000, 7.500000
1756381144.074796, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41941.000000, 1.10602181, 0.17574198, 37.937000, 11, 2.132618, 1.144444, 0.790000, 1.300000, 4.800000, 7.500000
1756381145.063711, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41942.000000, 1.1060217, 0.17574234, 37.922001, 11, 2.090555, 1.232500, 0.790000, 1.300000, 4.700000, 7.500000
1756381146.074039, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41943.000000, 1.1060216, 0.17574268, 37.915001, 11, 2.126684, 1.098056, 0.790000, 1.300000, 4.700000, 7.500000
1756381147.072670, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41944.000000, 1.10602149, 0.17574304, 38.255001, 11, 2.171364, 1.193333, 0.790000, 1.300000, 4.700000, 7.400000
1756381148.074427, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41945.000000, 1.10602137, 0.1757434, 38.584999, 11, 2.201907, 1.272222, 0.790000, 1.300000, 4.700000, 7.400000
1756381149.078358, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41946.000000, 1.10602126, 0.17574374, 38.728001, 11, 2.224073, 1.142778, 0.820000, 1.310000, 4.600000, 7.100000
1756381150.073646, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41947.000000, 1.10602113, 0.17574409, 38.813999, 11, 2.233672, 1.325278, 0.790000, 1.300000, 4.600000, 7.200000
1756381151.074775, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41948.000000, 1.10602099, 0.17574444, 38.911999, 11, 2.271721, 1.283056, 0.790000, 1.300000, 4.600000, 7.100000
1756381152.077798, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41949.000000, 1.10602086, 0.1757448, 39.303001, 11, 2.274862, 1.373611, 0.790000, 1.300000, 4.700000, 7.100000
1756381153.065931, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41950.000000, 1.10602071, 0.17574513, 39.459000, 11, 2.296853, 1.279722, 0.790000, 1.300000, 4.700000, 7.200000
1756381154.074168, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41951.000000, 1.10602058, 0.17574548, 39.428001, 11, 2.287778, 1.260000, 0.790000, 1.300000, 4.800000, 7.300000
1756381155.079255, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41952.000000, 1.10602045, 0.1757458, 39.609001, 11, 2.304533, 1.265833, 0.790000, 1.300000, 4.800000, 7.200000
1756381156.075535, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41953.000000, 1.10602032, 0.17574612, 39.712002, 11, 2.309420, 1.199722, 0.790000, 1.300000, 4.800000, 7.200000
1756381157.073617, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41954.000000, 1.10602018, 0.17574646, 39.689999, 11, 2.260376, 1.321111, 0.790000, 1.300000, 4.800000, 7.200000
1756381158.077232, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41955.000000, 1.10602005, 0.17574679, 39.751999, 11, 2.277829, 1.200000, 0.790000, 1.300000, 4.800000, 7.100000
1756381159.069000, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41956.000000, 1.10601995, 0.17574714, 39.813999, 10, 2.198766, 1.206667, 0.820000, 1.310000, 4.900000, 7.100000
1756381160.074509, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41957.000000, 1.10601984, 0.1757475, 39.987999, 10, 2.203129, 1.218056, 0.820000, 1.310000, 4.900000, 7.200000
1756381161.076222, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41958.000000, 1.10601975, 0.17574783, 40.037998, 10, 2.167699, 1.138611, 0.820000, 1.310000, 5.000000, 7.200000
1756381162.075419, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41959.000000, 1.10601965, 0.17574818, 40.141998, 10, 2.145010, 1.141945, 0.820000, 1.310000, 5.000000, 7.200000
1756381163.072507, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41960.000000, 1.10601954, 0.17574852, 40.166000, 10, 2.174157, 1.114444, 0.820000, 1.310000, 5.000000, 7.200000
1756381164.073684, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41961.000000, 1.10601944, 0.17574886, 40.188000, 10, 2.136283, 1.156389, 0.820000, 1.310000, 5.100000, 7.200000
1756381165.067777, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41962.000000, 1.10601935, 0.17574921, 40.384998, 10, 2.136283, 1.067222, 0.820000, 1.310000, 5.000000, 7.200000
1756381166.068823, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41963.000000, 1.10601925, 0.17574955, 40.318001, 10, 2.148151, 1.215000, 0.820000, 1.310000, 5.100000, 7.200000
1756381167.077575, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41964.000000, 1.10601915, 0.17574992, 40.291000, 10, 2.116910, 1.166389, 0.820000, 1.310000, 5.100000, 7.200000
1756381168.068422, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41965.000000, 1.10601905, 0.17575025, 40.390999, 10, 2.161241, 1.158611, 0.820000, 1.310000, 5.200000, 7.200000
1756381169.074534, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41966.000000, 1.10601897, 0.17575056, 40.383999, 11, 2.096664, 1.063611, 0.820000, 1.310000, 5.200000, 7.200000
1756381170.073579, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41967.000000, 1.10601887, 0.17575087, 40.529999, 11, 2.189167, 1.105556, 0.820000, 1.310000, 5.300000, 7.200000
1756381171.074931, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41968.000000, 1.10601875, 0.17575119, 40.448002, 11, 2.196148, 1.172222, 0.820000, 1.310000, 5.300000, 7.100000
1756381172.074922, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41969.000000, 1.10601864, 0.17575151, 40.271000, 11, 2.196322, 1.084445, 0.820000, 1.320000, 5.300000, 7.100000
1756381173.083892, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41970.000000, 1.10601854, 0.17575183, 40.139000, 11, 2.211856, 1.111111, 0.820000, 1.320000, 5.300000, 7.100000
1756381174.078028, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41971.000000, 1.10601842, 0.17575218, 40.053001, 11, 2.185850, 1.140833, 0.820000, 1.320000, 5.300000, 7.100000
1756381175.077474, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41972.000000, 1.1060183, 0.17575251, 40.004002, 11, 2.233672, 1.238056, 0.830000, 1.320000, 5.300000, 7.100000
1756381176.078254, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41973.000000, 1.10601819, 0.17575284, 40.166000, 11, 2.219012, 1.157500, 0.830000, 1.320000, 5.300000, 7.100000
1756381177.074604, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41974.000000, 1.10601806, 0.17575318, 40.083000, 11, 2.238559, 1.220833, 0.830000, 1.320000, 5.300000, 7.200000
1756381178.076703, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41975.000000, 1.10601795, 0.17575352, 39.972000, 11, 2.210459, 1.181389, 0.830000, 1.320000, 5.300000, 7.200000
1756381179.077772, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41976.000000, 1.10601783, 0.1757538, 39.909000, 11, 2.243621, 1.107222, 0.830000, 1.320000, 5.300000, 7.200000
1756381180.074028, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41977.000000, 1.10601772, 0.17575413, 39.820999, 11, 2.238385, 1.148333, 0.830000, 1.320000, 5.300000, 7.200000
1756381181.074806, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41978.000000, 1.10601761, 0.17575445, 39.814999, 11, 2.233149, 1.121389, 0.830000, 1.320000, 5.300000, 7.200000
1756381182.076725, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41979.000000, 1.10601749, 0.17575473, 39.694000, 11, 2.311339, 1.086111, 0.830000, 1.320000, 5.300000, 7.200000
1756381183.073538, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41980.000000, 1.10601738, 0.17575502, 39.641998, 11, 2.264739, 1.053611, 0.830000, 1.320000, 5.300000, 7.200000
1756381184.076490, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41981.000000, 1.10601726, 0.17575532, 39.556999, 11, 2.287079, 1.129444, 0.830000, 1.320000, 5.300000, 7.200000
1756381185.077327, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41982.000000, 1.10601715, 0.17575564, 39.327000, 11, 2.236639, 1.139445, 0.830000, 1.320000, 5.300000, 7.200000
1756381186.076864, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41983.000000, 1.10601704, 0.17575595, 39.349998, 11, 2.252173, 1.112500, 0.830000, 1.320000, 5.300000, 7.300000
1756381187.076390, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41984.000000, 1.10601693, 0.17575626, 39.173000, 11, 2.228436, 1.093889, 0.830000, 1.320000, 5.300000, 7.300000
1756381188.075310, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41985.000000, 1.10601682, 0.17575655, 39.048000, 11, 2.257409, 1.099167, 0.830000, 1.320000, 5.300000, 7.300000
1756381189.074331, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 41986.000000, 1.10601671, 0.17575688, 39.195000, 11, 2.228960, 1.116389, 0.830000, 1.320000, 5.300000, 7.300000
